226	82
226	372
226	467
227	131
227	368
227	464
228	132
228	369
228	470
229	85
229	371
229	465
230	93
230	370
230	466
231	94
231	373
231	469
232	51
232	374
232	468
233	66
233	376
233	472
234	72
234	375
234	471
235	86
235	379
235	473
236	81
236	380
236	474
237	141
237	382
237	478
238	76
238	383
238	479
239	89
239	381
239	475
240	99
240	336
240	480
241	96
241	338
241	501
242	97
242	337
242	481
243	98
243	340
243	484
244	101
244	339
244	482
245	100
245	341
245	483
246	102
246	343
246	486
247	104
247	342
247	485
248	105
248	344
248	487
249	103
249	345
249	488
250	109
250	346
250	491
251	106
251	347
251	489
252	108
252	348
252	490
253	110
253	349
253	493
254	114
254	350
254	492
255	112
255	351
255	494
256	113
256	352
256	495
257	116
257	353
257	497
258	117
258	355
258	502
259	118
259	354
259	496
260	121
260	357
260	503
261	119
261	359
261	504
262	123
262	356
262	500
263	125
263	358
263	499
264	126
264	361
264	506
265	122
265	360
265	498
266	120
266	362
266	507
267	124
267	363
267	508
268	127
268	364
268	505
269	128
269	365
269	509
270	130
270	366
270	511
271	129
271	367
271	510
272	131
272	368
272	512
273	132
273	369
273	519
274	133
274	371
274	513
275	135
275	370
275	514
276	134
276	373
276	517
277	107
277	372
277	516
278	137
278	374
278	515
279	111
279	377
279	524
280	115
280	378
280	525
281	138
281	375
281	518
282	136
282	376
282	520
283	139
283	379
283	521
284	140
284	380
284	522
285	143
285	381
285	523
286	141
286	382
286	526
287	142
287	383
287	527
288	145
288	384
288	468
289	144
289	394
289	439
290	147
290	385
290	434
291	149
291	386
291	9477
292	146
292	389
292	450
293	148
293	387
293	432
294	150
294	391
294	9476
295	152
295	388
295	433
296	153
296	390
296	441
297	151
297	392
297	461
298	154
298	396
298	9448
299	157
299	393
299	9482
300	158
300	395
300	437
301	155
301	398
301	459
302	160
302	397
302	472
303	159
303	399
303	449
304	161
304	400
304	9470
305	162
305	401
305	9451
306	163
306	402
306	471
307	164
307	406
307	477
308	168
308	403
308	479
309	167
309	405
309	451
310	166
310	408
310	504
311	170
311	404
311	448
312	173
312	409
312	443
313	172
313	407
313	553
314	169
314	410
314	444
315	171
315	411
315	548
316	175
316	412
316	436
317	176
317	413
317	438
318	178
318	415
318	456
319	177
319	414
319	467
320	179
320	416
320	462
321	180
321	422
321	465
322	181
322	417
322	473
323	183
323	418
323	446
324	182
324	420
324	557
325	174
325	419
325	447
326	185
326	421
326	475
327	186
327	423
327	452
328	184
328	424
328	474
329	156
329	425
329	445
330	165
330	428
330	463
331	187
331	426
331	460
332	188
332	427
332	9458
333	191
333	429
333	9474
334	189
334	430
334	466
335	190
335	431
335	469
336	193
336	480
336	576
337	194
337	481
337	577
338	192
338	501
338	590
339	197
339	482
339	579
340	195
340	484
340	580
341	196
341	483
341	578
342	199
342	485
342	581
343	198
343	486
343	583
344	200
344	487
344	584
345	202
345	488
345	582
346	201
346	491
346	588
347	204
347	489
347	585
348	207
348	490
348	586
349	203
349	493
349	587
350	205
350	492
350	589
351	206
351	494
351	591
352	209
352	495
352	592
353	208
353	497
353	595
354	210
354	496
354	593
355	211
355	502
355	597
356	214
356	500
356	599
357	213
357	503
357	601
358	216
358	499
358	596
359	212
359	504
359	602
360	218
360	498
360	598
361	217
361	506
361	603
362	215
362	507
362	604
363	219
363	508
363	605
364	221
364	505
364	594
365	223
365	509
365	600
366	225
366	511
366	607
367	224
367	510
367	606
368	227
368	512
368	608
369	228
369	519
369	616
370	230
370	514
370	610
371	229
371	513
371	611
372	226
372	516
372	612
373	231
373	517
373	613
374	232
374	515
374	609
375	234
375	518
375	614
376	233
376	520
376	615
377	220
377	524
377	620
378	222
378	525
378	621
379	235
379	521
379	617
380	236
380	522
380	618
381	239
381	523
381	619
382	237
382	526
382	622
383	238
383	527
383	623
384	145
384	288
384	720
385	147
385	290
385	721
386	149
386	291
386	726
387	148
387	293
387	722
388	152
388	295
388	723
389	146
389	292
389	724
390	153
390	296
390	727
391	150
391	294
391	730
392	151
392	297
392	725
393	157
393	299
393	728
394	144
394	289
394	731
395	158
395	300
395	729
396	154
396	298
396	734
397	160
397	302
397	732
398	155
398	301
398	733
399	159
399	303
399	737
400	161
400	304
400	738
401	162
401	305
401	740
402	163
402	306
402	736
403	168
403	308
403	743
404	170
404	311
404	741
405	167
405	309
405	745
406	164
406	307
406	742
407	172
407	313
407	744
408	166
408	310
408	747
409	173
409	312
409	746
410	169
410	314
410	748
411	171
411	315
411	751
412	175
412	316
412	735
413	176
413	317
413	739
414	177
414	319
414	749
415	178
415	318
415	752
416	179
416	320
416	753
417	181
417	322
417	755
418	183
418	323
418	754
419	174
419	325
419	756
420	182
420	324
420	757
421	185
421	326
421	750
422	180
422	321
422	760
423	186
423	327
423	758
424	184
424	328
424	759
425	156
425	329
425	764
426	187
426	331
426	761
427	188
427	332
427	762
428	165
428	330
428	765
429	191
429	333
429	763
430	189
430	334
430	766
431	190
431	335
431	767
432	293
432	336
432	576
433	295
433	337
433	577
434	290
434	339
434	579
435	196
435	341
435	578
436	316
436	342
436	581
437	300
437	340
437	580
438	317
438	344
438	584
439	289
439	343
439	583
440	202
440	345
440	582
441	296
441	347
441	585
442	207
442	348
442	586
443	312
443	346
443	588
444	314
444	350
444	589
445	329
445	349
445	587
446	323
446	351
446	591
447	325
447	352
447	592
448	311
448	354
448	593
449	303
449	353
449	595
450	292
450	338
450	590
451	309
451	356
451	599
452	327
452	360
452	598
453	216
453	358
453	596
454	213
454	357
454	601
455	211
455	355
455	597
456	318
456	359
456	602
457	221
457	364
457	594
458	215
458	362
458	604
459	301
459	361
459	603
460	331
460	363
460	605
461	297
461	365
461	600
462	320
462	367
462	606
463	330
463	366
463	607
464	227
464	368
464	608
465	321
465	371
465	611
466	334
466	370
466	610
467	319
467	372
467	612
468	288
468	374
468	609
469	335
469	373
469	613
470	228
470	369
470	616
471	306
471	375
471	614
472	302
472	376
472	615
473	322
473	379
473	617
474	328
474	380
474	618
475	326
475	381
475	619
476	220
476	377
476	620
477	307
477	378
477	621
478	237
478	382
478	622
479	308
479	383
479	623
480	145
480	240
480	336
481	147
481	337
481	721
482	149
482	339
482	726
483	148
483	245
483	341
484	146
484	340
484	724
485	152
485	342
485	723
486	150
486	343
486	730
487	153
487	344
487	727
488	151
488	345
488	725
489	157
489	347
489	728
490	158
490	348
490	729
491	154
491	346
491	734
492	160
492	350
492	732
493	155
493	349
493	733
494	159
494	351
494	737
495	161
495	352
495	738
496	163
496	259
496	354
497	162
497	353
497	740
498	172
498	265
498	360
499	170
499	263
499	358
500	168
500	356
500	743
501	144
501	338
501	731
502	164
502	355
502	742
503	167
503	357
503	745
504	166
504	359
504	747
505	175
505	364
505	735
506	173
506	361
506	746
507	169
507	362
507	748
508	171
508	363
508	751
509	176
509	365
509	739
510	177
510	367
510	749
511	178
511	366
511	752
512	179
512	368
512	753
513	181
513	371
513	755
514	183
514	370
514	754
515	185
515	278
515	374
516	174
516	372
516	756
517	182
517	373
517	757
518	186
518	281
518	375
519	180
519	369
519	760
520	184
520	376
520	759
521	187
521	379
521	761
522	188
522	380
522	762
523	191
523	285
523	381
524	156
524	377
524	764
525	165
525	378
525	765
526	189
526	382
526	766
527	190
